,AICW_score,AICW_rank,FUCOM_score,FUCOM_rank,LBWA_score,LBWA_rank,MEREC_score,MEREC_rank,SD_score,SD_rank
93255,0.22564533872344805,134.0,0.25200952146893396,72.0,0.2106941686979615,117.0,0.1036031529972483,72.0,0.33968264168931683,37.0
94841,0.26355389368265586,95.0,0.2335409224385229,94.0,0.22837646594598213,87.0,0.04598607977917453,172.0,0.2182080460250521,137.0
117098,0.27185151486365455,80.0,0.3958279593824099,19.0,0.3580742054266949,15.0,0.4434579926223897,3.0,0.4694720287848416,17.0
105665,0.4330784121556561,4.0,0.5897005650652505,1.0,0.48916177168174035,2.0,0.48909097364625037,1.0,0.7065659752410298,1.0
156386,0.2583198414714013,98.0,0.22522451462120605,110.0,0.21511881875779343,106.0,0.06717351202729165,112.0,0.2530245179674963,84.0
155235,0.3630489159299918,14.0,0.3989061994366073,17.0,0.3586849657663251,14.0,0.187660538150989,32.0,0.4106464428315636,20.0
155234,0.2831122372877716,63.0,0.2517161956107384,73.0,0.24392179046377518,66.0,0.06028134832579417,127.0,0.2546442036185594,82.0
146492,0.2769113130980844,73.0,0.20336269392415504,154.0,0.21113183035537814,115.0,0.08392469788009779,85.0,0.23499643537712098,113.0
116764,0.24317727813907059,118.0,0.21103215641460618,135.0,0.20419980711375788,127.0,0.06084582272422286,124.0,0.2335339792549564,117.0
116760,0.2522344915368435,102.0,0.2187056128936997,124.0,0.20976334550486925,119.0,0.06396047867779266,119.0,0.23911655443705926,105.0
156353,0.2749493738717199,76.0,0.38715328902327606,20.0,0.3053040903314705,29.0,0.24428045115040364,19.0,0.5478443923969663,11.0
156345,0.3046131566887946,39.0,0.41975663878426106,15.0,0.3256561942215989,21.0,0.2463641073458846,18.0,0.5727682148869069,7.0
156366,0.2644037410037433,93.0,0.36514209739970915,23.0,0.27641802238112634,40.0,0.1818915424306855,35.0,0.39215953339638543,21.0
154855,0.30011428788581734,45.0,0.26762577311811464,58.0,0.2543278568847581,54.0,0.11509215454259,58.0,0.35732565916033204,30.0
156367,0.18557607863837738,185.0,0.26340349034102617,60.0,0.20338259844855094,129.0,0.13552200613039342,51.0,0.22903852236491246,123.0
146491,0.28955321685066016,56.0,0.25646586511528224,64.0,0.23838485519533575,75.0,0.07750210645585812,90.0,0.2930200783960428,49.0
146360,0.2667630716731868,87.0,0.2541359167502506,68.0,0.2344515380967648,81.0,0.07489253666053756,98.0,0.28485661052475203,53.0
156362,0.2749493738717199,76.0,0.38715328902327606,20.0,0.3053040903314705,29.0,0.24428045115040364,19.0,0.5478443923969663,11.0
155247,0.44143342146172915,3.0,0.4797821234553683,6.0,0.4414932017370484,6.0,0.3326482753044581,11.0,0.5609877969431023,10.0
116763,0.2796970274392822,69.0,0.2464440456603621,78.0,0.22772124616911582,88.0,0.06092831815187472,123.0,0.2573769438722633,79.0
156323,0.22628083298808457,133.0,0.32397284889894007,29.0,0.25042109192200024,59.0,0.17922068042343947,36.0,0.3636060640188516,28.0
156364,0.18557607863837738,185.0,0.26340349034102617,60.0,0.20338259844855094,129.0,0.13552200613039342,51.0,0.22903852236491246,123.0
154857,0.2696838015315448,82.0,0.23709756131884083,89.0,0.22271845368204693,97.0,0.06551057035697998,115.0,0.2607124567448361,74.0
